rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply
True,2017-09-02 02:13:19.918999910,2017-09-02 02:28:35.216000080,90,mate,black,10+0,1387,1436,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
True,2017-09-02 02:08:47.214999914,2017-09-02 02:12:27.562999964,45,resign,white,10+0,1430,1282,C46,Three Knights Opening,5
True,2017-08-26 23:20:34.819999933,2017-08-26 23:32:54.181999922,118,mate,black,10+0,1453,1380,C46,Three Knights Opening,5
True,2017-08-26 23:15:59.243999958,2017-08-26 23:20:04.404000044,49,mate,white,10+0,1446,1317,C46,Four Knights Game: Italian Variation,7
True,2017-08-26 23:06:50.596999884,2017-08-26 23:13:04.664999962,64,resign,black,10+0,1459,1392,C41,Philidor Defense #2,4
True,2017-08-26 23:00:02.338999987,2017-08-26 23:05:54.970999956,42,mate,black,10+0,1434,1449,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
False,2017-08-21 01:29:38.005000114,2017-08-21 01:37:54.954999924,35,mate,white,5+7,2621,1449,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
True,2017-09-02 01:47:39.302999973,2017-09-02 02:06:41.407000065,34,draw,draw,30+0,1151,1424,B01,Scandinavian Defense,2
False,2017-09-02 01:38:51.055000067,2017-09-02 01:47:03.401999950,25,resign,white,30+0,1151,1424,B50,Sicilian Defense,4
False,2017-08-28 00:49:29.707999945,2017-08-28 00:53:04.221999884,40,resign,white,10+0,1329,1424,B56,Sicilian Defense: Modern Variations,9
False,2017-08-27 19:45:58.796000004,2017-08-27 19:51:05.923000097,20,resign,white,30+0,1149,1424,B21,Sicilian Defense: Smith-Morra Gambit #2,3
True,2017-08-19 18:15:42.339999914,2017-08-19 18:21:30.170000076,98,draw,draw,10+0,1426,1357,A00,Van't Kruijs Opening,1
False,2017-08-19 02:29:38.798000097,2017-08-19 02:36:00.331000090,37,resign,white,30+0,1149,1426,C45,Scotch Game,7
True,2017-09-03 19:32:36.188999891,2017-09-03 19:44:32.414999962,70,mate,black,7+2,1621,1579,A22,English Opening: Carls-Bremen System,5
True,2017-09-03 16:46:50.292999983,2017-09-03 16:56:53.944000006,60,mate,black,7+2,1608,1610,B10,Caro-Kann Defense,2
True,2017-09-03 16:31:32.470999956,2017-09-03 16:42:58.509000063,53,mate,white,7+2,1597,1630,A10,English Opening: Anglo-Scandinavian Defense |  Malvinas Variation,6
True,2017-09-03 16:18:18.075999975,2017-09-03 16:31:18.351000071,66,resign,white,7+2,1620,1609,B07,Czech Defense,6
True,2017-09-03 07:45:01.806999922,2017-09-03 07:58:21.756999969,80,outoftime,black,7+2,1618,1687,A10,English Opening: Anglo-Scandinavian Defense,2
True,2017-09-02 18:55:57.170000076,2017-09-02 19:11:50.062999964,53,outoftime,white,7+2,1608,1568,A34,English Opening: Symmetrical Variation |  Fianchetto Variation,5
True,2017-09-02 16:29:59.479000092,2017-09-02 16:43:48.920000076,111,draw,draw,7+2,1595,1517,A10,English Opening: Anglo-Dutch Defense,2
True,2017-09-02 16:12:07.461999893,2017-09-02 16:27:36.378000021,50,outoftime,black,7+2,1516,1586,A53,Old Indian: Czech Variation,7
True,2017-09-02 16:03:03.367000103,2017-09-02 16:10:07.940000057,22,resign,black,7+2,1514,1576,A53,Old Indian Defense,4
True,2017-08-31 20:38:07.709000111,2017-08-31 20:54:17.946000099,83,mate,white,7+2,1564,1549,A30,English Opening: Symmetrical Variation,2
True,2017-08-31 18:55:57.394999981,2017-08-31 19:09:25.437000036,109,mate,white,7+2,1551,1562,A30,English Opening: Symmetrical Variation,2
True,2017-08-30 17:56:51.299999952,2017-08-30 18:12:23.960000038,61,resign,white,7+2,1536,1610,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4
True,2017-08-30 17:43:12.971999884,2017-08-30 17:55:25.733000040,61,resign,white,7+2,1569,1548,C15,French Defense: Winawer Variation |  Fingerslip Variation,7
True,2017-08-29 21:05:03.444999933,2017-08-29 21:21:09.637000084,63,outoftime,white,7+2,1535,1556,A15,English Opening: Anglo-Indian Defense,2
True,2017-08-29 17:42:00.792999983,2017-08-29 17:45:57.303999901,43,mate,white,7+2,1521,1543,D20,Queen's Gambit Accepted: Saduleto Variation,5
True,2017-08-29 17:31:29.323999882,2017-08-29 17:40:44.375000000,61,resign,white,7+2,1536,1535,B10,Caro-Kann Defense,2
True,2017-08-29 15:36:24.743000031,2017-08-29 15:51:31.217000008,98,outoftime,black,7+2,1543,1682,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation,10
True,2017-08-29 15:18:51.061000109,2017-08-29 15:34:36.844000101,107,draw,draw,7+2,1645,1539,B10,Caro-Kann Defense,2
True,2017-08-29 14:35:52.660000086,2017-08-29 14:50:30.838999987,94,resign,black,7+2,1554,1529,D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense,6
True,2017-08-29 11:15:58.420000076,2017-08-29 11:32:04.516999960,86,resign,black,7+2,1577,1538,B10,Caro-Kann Defense,2
True,2017-08-29 11:08:35.171999931,2017-08-29 11:14:12.273999929,31,resign,white,7+2,1522,1583,D35,Queen's Gambit Declined: Exchange Variation,7
True,2017-08-29 10:51:31.028000116,2017-08-29 11:07:08.963000059,133,mate,white,7+2,1529,1537,B00,Caro-Kann Defense: Hillbilly Attack,3
True,2017-08-28 18:36:11.302999973,2017-08-28 18:50:36.250000000,72,mate,black,7+2,1514,1522,D10,Slav Defense,4
True,2017-08-28 17:19:48.000999928,2017-08-28 17:36:29.924000025,88,draw,draw,7+2,1519,1604,D35,Queen's Gambit Declined: Exchange Variation,7
True,2017-08-28 16:57:03.825999975,2017-08-28 17:11:40.904000044,126,draw,draw,7+2,1622,1514,D00,Queen's Pawn Game: Chigorin Variation,3
True,2017-08-28 16:23:50.611000061,2017-08-28 16:33:14.727999926,75,mate,white,7+2,1499,1498,D06,Queen's Gambit Refused: Marshall Defense,4
True,2017-08-27 20:35:50.628000021,2017-08-27 20:46:47.674000025,89,resign,white,7+2,1516,1515,B10,Caro-Kann Defense,2
True,2017-08-27 20:05:09.765000105,2017-08-27 20:19:01.605999947,52,resign,black,7+2,1532,1517,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9
True,2017-08-27 15:40:03.375999928,2017-08-27 15:54:34.447000027,104,mate,black,7+2,1512,1514,B10,Caro-Kann Defense,2
True,2017-08-27 15:26:14.559000015,2017-08-27 15:38:31.007999897,59,resign,white,7+2,1560,1531,B10,Caro-Kann Defense,2
True,2017-08-27 15:11:00.651999950,2017-08-27 15:24:32.030999899,83,mate,white,7+2,1513,1507,A40,Horwitz Defense,2
True,2017-08-27 14:55:19.882999897,2017-08-27 15:10:31.391000032,66,mate,black,7+2,1526,1642,A40,Modern Defense,2
True,2017-08-27 14:51:43.631000042,2017-08-27 14:54:08.365000010,24,mate,black,7+2,1548,1503,A40,Queen's Pawn,1
True,2017-08-25 18:40:20.509999989,2017-08-25 18:49:35.911000013,52,resign,black,7+2,1512,1751,D45,Semi-Slav Defense: Normal Variation,10
True,2017-08-25 11:57:49.148000002,2017-08-25 12:10:34.157999992,90,resign,black,7+2,1469,1491,D02,Queen's Pawn Game: Symmetrical Variation,4
True,2017-08-25 11:37:25.506000042,2017-08-25 11:52:59.158999920,59,outoftime,white,7+2,1486,1516,A00,Grob Opening: Spike |  Hurst Attack,5
True,2017-08-25 11:27:55.785000086,2017-08-25 11:29:45.881000042,14,outoftime,black,7+2,1651,1481,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-25 11:08:24.142999887,2017-08-25 11:25:40.835999966,132,draw,draw,7+2,1480,1495,A84,Dutch Defense: Rubinstein Variation,5
True,2017-08-23 20:27:01.894999981,2017-08-23 20:42:01.663000107,126,resign,black,7+2,1497,1637,D02,Queen's Pawn Game: London System,5
True,2017-08-23 20:09:53.710999966,2017-08-23 20:24:46.953999996,82,resign,black,7+2,1510,1725,D02,Queen's Pawn Game: Zukertort Variation,3
True,2017-09-04 00:20:14.336999893,2017-09-04 00:27:13.621000051,68,resign,black,10+0,1338,1326,C68,Ruy Lopez: Exchange Variation,7
True,2017-09-03 10:49:50.687999964,2017-09-03 11:09:33.331000090,126,draw,draw,10+0,1337,1352,B10,Caro-Kann Defense,2
True,2017-09-02 23:59:32.387000084,2017-09-03 00:14:33.819000006,55,resign,white,10+0,1329,1253,C44,Ponziani Opening,5
True,2017-09-02 23:44:03.875999928,2017-09-02 23:59:24.809999943,98,mate,black,10+0,1263,1320,C41,Philidor Defense,5
True,2017-09-02 23:28:29.426000118,2017-09-02 23:43:39.983999968,95,resign,white,10+0,1331,1331,D00,Queen's Pawn Game,2
True,2017-09-02 20:12:26.338999987,2017-09-02 20:26:59.881999969,60,resign,black,10+0,1345,1208,C20,King's Pawn Game: Leonardis Variation,3
True,2017-09-02 12:28:13.805000067,2017-09-02 12:48:18.440999985,137,resign,white,10+0,1236,1360,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-09-02 12:19:26.298000097,2017-09-02 12:24:37.585999966,43,resign,white,10+0,1378,1370,C41,Philidor Defense #3,5
True,2017-09-01 22:55:40.739000082,2017-09-01 23:07:05.836999893,52,mate,black,10+0,1379,1424,B06,Modern Defense,2
True,2017-09-01 22:37:23.908999920,2017-09-01 22:55:22.579999924,70,resign,black,10+0,1512,1365,A07,King's Indian Attack,3
True,2017-09-01 22:28:54.496000051,2017-09-01 22:37:17.109999895,48,mate,black,10+0,1373,1455,B20,Sicilian Defense: Staunton-Cochrane Variation,3
True,2017-09-01 17:57:30.176000118,2017-09-01 18:07:30.601000071,43,resign,black,10+0,1382,1441,C20,King's Pawn Game: Leonardis Variation,3
True,2017-09-01 16:41:27.736999989,2017-09-01 16:59:09.273999929,94,mate,black,10+0,1214,1376,C41,Philidor Defense,5
True,2017-09-01 15:46:32.546000004,2017-09-01 16:02:36.000000000,86,draw,draw,10+0,1378,1298,C00,French Defense #2,2
True,2017-09-01 15:37:49.869999886,2017-09-01 15:44:07.848000050,46,resign,black,10+0,1393,1367,D20,Queen's Gambit Accepted: Schwartz Defense,6
True,2017-09-01 09:43:39.285000086,2017-09-01 09:50:01.210999966,44,resign,black,10+0,1363,1450,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-31 14:21:39.066999911,2017-08-31 14:34:39.447999954,56,resign,black,10+0,1346,1353,C41,Philidor Defense #3,5
True,2017-08-31 13:16:55.740000010,2017-08-31 13:19:37.898999929,28,resign,black,10+0,1364,1349,B01,Scandinavian Defense,2
True,2017-08-31 13:13:35.917000055,2017-08-31 13:16:47.967000008,27,resign,white,10+0,1337,1376,C41,Philidor Defense,5
True,2017-08-31 11:59:48.397000074,2017-08-31 12:11:04.312000036,61,resign,white,10+0,1385,1377,C41,Philidor Defense,5
True,2017-08-31 11:51:33.825999975,2017-08-31 11:57:13.641999960,37,resign,white,10+0,1371,1193,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-31 02:05:27.796000004,2017-08-31 02:16:28.315000057,47,resign,black,10+0,1364,1351,C41,Philidor Defense #2,4
True,2017-08-29 14:39:02.168999910,2017-08-29 14:55:35.428999901,96,mate,black,10+0,1257,1343,C42,Russian Game: Urusov Gambit,5
True,2017-08-29 14:30:53.907000065,2017-08-29 14:38:56.789000034,51,mate,white,10+0,1334,1265,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-29 14:29:51.496000051,2017-08-29 14:30:48.903000116,11,mate,white,10+0,1252,1348,C23,Bishop's Opening,3
True,2017-08-29 11:31:01.756000042,2017-08-29 11:37:29.345000029,40,resign,black,10+0,1353,1581,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-29 10:53:51.361000061,2017-08-29 11:08:03.625999928,52,resign,black,10+0,1362,1388,B20,Sicilian Defense,2
True,2017-08-29 00:59:06.246000051,2017-08-29 01:05:56.697999954,43,resign,white,10+0,1377,1373,C41,Philidor Defense #3,5
True,2017-08-29 00:18:33.605000019,2017-08-29 00:32:49.755000114,50,mate,black,10+0,1292,1364,C20,King's Pawn Game: Macleod Attack,3
True,2017-08-29 00:04:08.816999912,2017-08-29 00:15:09.155999899,88,resign,black,10+0,1210,1358,A00,Kadas Opening,1
True,2017-08-28 16:48:11.526999950,2017-08-28 17:03:39.911999941,76,mate,black,10+0,1368,1390,C40,King's Pawn Game: Damiano Defense,4
True,2017-08-28 16:37:57.367000103,2017-08-28 16:47:48.315000057,58,resign,black,10+0,1379,1357,C41,Philidor Defense #2,4
True,2017-08-28 16:28:16.667999983,2017-08-28 16:35:36.579999924,53,resign,white,10+0,1345,1377,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-28 10:38:48.657000065,2017-08-28 11:18:48.463000059,147,mate,white,10+0,1339,1185,C20,King's Pawn Game: Leonardis Variation,3
True,2017-08-28 10:34:05.165999889,2017-08-28 10:38:23.362999916,21,resign,white,10+0,1169,1343,C41,Philidor Defense,5
True,2017-08-28 10:17:13.437999964,2017-08-28 10:30:02.309000015,102,resign,black,10+0,1511,1328,C41,Philidor Defense,5
True,2017-08-28 10:13:49.447000027,2017-08-28 10:14:27.819000006,5,outoftime,white,10+0,1328,1362,B20,Sicilian Defense,2
True,2017-08-28 10:07:17.815999985,2017-08-28 10:13:15.940000057,38,resign,black,10+0,1332,1551,C00,French Defense: King's Indian Attack,3
True,2017-08-28 00:17:43.706000090,2017-08-28 00:28:38.177000046,68,mate,black,10+0,1349,1321,C41,Philidor Defense #3,5
True,2017-08-27 23:32:09.786000013,2017-08-27 23:36:35.256999969,41,mate,white,10+0,1309,1297,C44,King's Knight Opening: Normal Variation,4
True,2017-08-27 23:26:06.266000032,2017-08-27 23:31:26.030999899,29,resign,white,10+0,1300,1233,C68,Ruy Lopez: Exchange Variation,7
True,2017-09-02 17:45:22.246000051,2017-09-02 17:54:34.595999956,123,resign,white,10+0,1428,1150,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
True,2017-09-02 17:07:42.772000074,2017-09-02 17:24:17.523999929,92,mate,black,10+0,1139,1404,D02,Queen's Pawn Game: Symmetrical Variation,4
True,2017-09-02 17:00:03.578999996,2017-09-02 17:07:23.790999889,116,resign,black,10+0,1166,1123,A00,Ware Opening,1
True,2017-08-31 17:38:08.881000042,2017-08-31 17:44:26.657999992,54,mate,black,10+0,1137,1359,D02,Queen's Pawn Game: Chigorin Variation,4
True,2017-08-31 17:25:52.961999893,2017-08-31 17:37:13.673000097,53,mate,white,10+0,1497,1141,A06,Zukertort Opening: Tennison Gambit,3
True,2017-08-27 19:29:38.378000021,2017-08-27 19:34:40.823999882,41,mate,white,10+0,1383,1147,A00,Van't Kruijs Opening,1
True,2017-08-27 19:23:09.240000010,2017-08-27 19:29:25.598999977,72,mate,black,10+0,1148,1880,A46,Indian Game: Wade-Tartakower Defense,4
True,2017-08-27 19:16:37.309999943,2017-08-27 19:21:34.072000027,52,mate,black,10+0,1150,1596,A40,Horwitz Defense,2
True,2017-08-31 13:55:00.328000069,2017-08-31 13:56:42.987999916,15,resign,white,10+0,1445,1473,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
True,2017-08-31 13:43:41.016999960,2017-08-31 13:54:32.026999950,62,mate,black,10+0,1454,1488,C61,Ruy Lopez: Bird Variation,6
True,2017-08-31 13:31:36.526999950,2017-08-31 13:43:16.256999969,73,resign,black,10+0,1508,1441,C41,Philidor Defense #2,4
True,2017-08-31 10:39:45.263999939,2017-08-31 10:58:31.339999914,62,resign,black,15+0,1450,1516,B22,Sicilian Defense: Alapin Variation,3
True,2017-08-31 10:32:29.479000092,2017-08-31 10:39:36.796000004,25,resign,white,15+0,1506,1460,C34,King's Gambit Accepted |  Fischer Defense,6
True,2017-08-31 10:17:52.553999901,2017-08-31 10:32:04.486000061,58,resign,black,15+0,1436,1449,A49,East Indian Defense,4
True,2017-08-29 12:40:15.434000015,2017-08-29 12:57:50.505000114,72,resign,black,10+5,1478,1473,C00,French Defense: La Bourdonnais Variation,3
True,2017-08-29 12:26:07.661999941,2017-08-29 12:39:29.398999929,82,mate,black,10+5,1487,1559,C42,Russian Game: Three Knights Game,5
True,2017-08-29 12:04:24.891000032,2017-08-29 12:25:50.674000025,75,mate,white,10+5,1550,1496,C41,Philidor Defense #2,4
True,2017-08-28 15:35:18.233000040,2017-08-28 15:52:44.510999918,97,draw,draw,15+6,1499,1431,C78,Ruy Lopez: Closed Variations |  Morphy Attack,11
True,2017-08-28 12:14:07.921000004,2017-08-28 12:31:23.026999950,45,resign,white,15+10,1486,1526,C00,French Defense: Knight Variation,3
True,2017-08-25 21:18:31.832999945,2017-08-25 21:45:20.740999937,66,mate,black,15+1,1499,1433,B22,Sicilian Defense: Alapin Variation,3
True,2017-08-25 21:04:04.926000118,2017-08-25 21:13:31.076999903,44,mate,black,15+15,1242,1494,C41,Philidor Defense #3,5
True,2017-08-25 20:42:12.457999945,2017-08-25 21:03:52.404999971,103,resign,white,15+15,1490,1247,C41,Philidor Defense #3,5
True,2017-08-23 12:53:28.753000021,2017-08-23 13:14:53.813999891,49,mate,white,20+0,1803,1493,C64,Ruy Lopez: Classical Variation,6
True,2017-08-23 12:22:22.826999903,2017-08-23 12:53:06.483999968,170,draw,draw,20+0,1545,1491,B00,King's Pawn Game: Nimzowitsch Defense,3
True,2017-08-23 11:22:26.604000092,2017-08-23 11:36:13.644999981,66,mate,black,10+5,1489,1604,B01,Scandinavian Defense: Modern Variation #2,4
True,2017-08-23 07:11:23.234999895,2017-08-23 07:37:55.770999908,68,resign,white,15+0,1506,1500,D15,Slav Defense: Schlechter Variation,8
True,2017-08-23 07:02:43.372999907,2017-08-23 07:10:27.835000038,97,resign,white,8+0,1489,1498,C41,Philidor Defense #3,5
True,2017-08-22 18:32:40.183000088,2017-08-22 18:46:19.980000019,61,resign,white,15+0,1471,1487,A45,Paleface Attack,3
True,2017-08-22 18:12:29.903000116,2017-08-22 18:32:24.509999989,136,mate,black,15+0,1499,1458,C41,Philidor Defense #2,4
True,2017-08-22 17:55:32.157999992,2017-08-22 18:11:08.170000076,128,mate,black,8+5,1397,1491,C20,King's Pawn Game: Napoleon Attack,3
True,2017-08-20 05:56:45.259000063,2017-08-20 06:29:04.519000052,116,mate,black,20+0,1504,1450,C48,Four Knights Game: Spanish Variation,7
True,2017-08-18 16:39:14.812999964,2017-08-18 16:46:30.783999920,35,resign,white,20+0,1761,1508,D20,Queen's Gambit Accepted: Old Variation,5
True,2017-08-18 06:44:50.443000078,2017-08-18 07:03:01.594000101,55,resign,black,20+0,1518,1546,C68,Ruy Lopez: Exchange Variation,7
True,2017-08-18 06:28:39.588000059,2017-08-18 06:44:29.049000025,57,mate,white,20+0,1536,1528,C62,Ruy Lopez: Steinitz Defense,6
True,2017-08-18 06:03:31.092000008,2017-08-18 06:26:58.785000086,63,resign,white,20+0,1517,1547,C62,Ruy Lopez: Steinitz Defense,6
True,2017-08-17 15:50:58.368999958,2017-08-17 16:01:56.989000082,56,resign,black,15+10,1526,1580,B22,Sicilian Defense: Alapin Variation,3
True,2017-08-17 15:42:46.492000103,2017-08-17 15:49:53.927000046,32,resign,black,5+30,1675,1510,A01,Nimzo-Larsen Attack: Indian Variation,2
True,2017-08-17 14:37:49.526999950,2017-08-17 14:51:55.961999893,83,mate,white,20+0,1498,1206,C40,King's Pawn Game: Damiano Defense,4
True,2017-08-17 14:15:31.723000050,2017-08-17 14:37:21.102999926,69,resign,white,10+5,1279,1515,C45,Scotch Game: Mieses Variation,11
True,2017-08-17 12:31:03.691999912,2017-08-17 13:04:25.545000076,105,resign,white,15+5,1502,1603,C72,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,9
True,2017-08-17 09:37:25.762000084,2017-08-17 09:41:50.128999949,34,resign,black,10+0,1392,1494,C41,Philidor Defense #3,5
True,2017-08-17 09:30:04.569000006,2017-08-17 09:36:26.141000032,27,mate,white,30+10,1480,1580,C64,Ruy Lopez: Classical Variation,6
True,2017-08-17 09:09:03.950999975,2017-08-17 09:29:49.484999895,54,resign,black,30+10,1596,1466,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,3
True,2017-08-17 08:45:52.055999994,2017-08-17 09:08:40.049999952,80,mate,black,15+5,1470,1694,B10,Caro-Kann Defense,2
True,2017-08-17 08:29:01.992000103,2017-08-17 08:45:13.928999901,84,resign,black,20+0,1482,1454,B09,Pirc Defense: Austrian Attack |  Weiss Variation,11
True,2017-08-15 14:13:48.888000011,2017-08-15 14:30:50.448999882,61,mate,white,15+10,1480,1430,C42,Russian Game: Three Knights Game,5
True,2017-08-15 14:05:15.023999929,2017-08-15 14:13:29.642999887,45,mate,white,15+10,1416,1493,C62,Ruy Lopez: Steinitz Defense,6
True,2017-08-15 13:30:01.767999887,2017-08-15 13:57:00.190999985,139,mate,white,8+10,1475,1505,B07,Pirc Defense: Byrne Variation,7
True,2017-09-03 18:06:03.596999884,2017-09-03 18:15:15.821000099,50,resign,black,10+0,1432,1493,C20,King's Pawn Game: Leonardis Variation,3
True,2017-09-03 17:54:10.071000099,2017-09-03 17:59:51.901000023,40,mate,black,10+0,1404,1485,C42,Russian Game: Three Knights Game,5
True,2017-09-03 16:46:40.937000036,2017-09-03 17:01:29.494999886,105,resign,white,10+0,1474,1468,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-31 14:00:08.546999931,2017-08-31 14:15:11.980999947,78,resign,black,10+0,1485,1484,A40,Queen's Pawn,1
True,2017-08-31 13:36:04.846999884,2017-08-31 13:49:29.260999918,88,resign,black,10+0,1495,1474,C26,Vienna Game: Stanley Variation,5
True,2017-08-25 19:00:21.076999903,2017-08-25 19:04:24.558000088,27,resign,white,10+0,1500,1481,C42,Russian Game: Three Knights Game,5
True,2017-08-25 18:38:31.206000090,2017-08-25 18:45:20.017999887,45,resign,white,10+0,1470,1479,A40,Horwitz Defense,2
True,2017-08-25 18:33:49.088000059,2017-08-25 18:35:30.793999910,17,mate,white,10+0,1476,1481,C42,Russian Game: Urusov Gambit,5
True,2017-08-24 20:55:20.779999971,2017-08-24 21:04:16.908999920,45,resign,white,10+0,1500,1488,C42,Russian Game: Three Knights Game,5
True,2017-08-24 20:11:57.759999990,2017-08-24 20:26:49.976000071,62,resign,black,10+0,1493,1477,C26,Vienna Game: Stanley Variation,5
True,2017-08-24 19:55:59.306999922,2017-08-24 20:09:59.588000059,106,resign,black,10+0,1459,1466,C42,Russian Game: Cozio (Lasker) Attack,9
True,2017-08-21 16:22:05.151999950,2017-08-21 16:32:03.769999981,72,resign,black,10+0,1476,1513,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-21 16:19:37.062999964,2017-08-21 16:21:33.996000051,17,resign,white,10+0,1303,1491,C20,King's Pawn Game,2
True,2017-08-21 14:49:54.242000103,2017-08-21 14:56:52.414999962,35,resign,black,10+0,1503,1477,A43,Benoni Defense: Benoni Gambit Accepted,3
True,2017-08-21 11:04:08.582999945,2017-08-21 11:07:35.022000074,41,mate,white,10+0,1520,1513,C20,King's Pawn Game: Wayward Queen Attack,3
True,2017-08-21 11:01:13.270999908,2017-08-21 11:02:58.657000065,14,draw,draw,10+0,1511,1576,A43,Benoni Defense: Benoni Gambit Accepted,3
True,2017-08-21 09:00:03.690999985,2017-08-21 09:13:13.398000002,51,resign,white,10+0,1446,1517,C42,Russian Game: Three Knights Game,5
True,2017-08-16 18:28:47.243000031,2017-08-16 18:43:57.513000011,97,draw,draw,10+0,1532,1517,C43,Petrov: Modern Attack,6
True,2017-08-16 17:09:18.506000042,2017-08-16 17:22:36.779000044,72,resign,black,10+0,1528,1517,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-16 16:25:46.594000101,2017-08-16 16:26:34.795000076,15,resign,white,10+0,1814,1531,C34,King's Gambit Accepted |  Schallopp Defense,6
True,2017-08-16 16:23:59.101000071,2017-08-16 16:25:26.101000071,19,mate,white,10+0,1549,1541,A00,Clemenz Opening,1
True,2017-08-16 16:21:20.556999922,2017-08-16 16:23:27.194000006,21,resign,white,10+0,1531,1526,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-16 16:09:27.295000076,2017-08-16 16:21:08.184999943,58,resign,black,10+0,1544,1465,D00,Queen's Pawn Game: Mason Attack,3
True,2017-08-16 16:06:20.765000105,2017-08-16 16:09:18.365000010,25,mate,white,10+0,1532,1595,A45,Indian Game,2
False,2017-07-25 11:15:11.861999989,2017-07-25 11:24:44.709000111,74,resign,black,7+11,1306,1500,C46,Four Knights Game: Italian Variation,7
False,2017-07-25 11:04:38.483000040,2017-07-25 11:14:31.622999907,38,resign,black,10+6,1500,1500,C44,King's Knight Opening: Normal Variation,4
False,2017-07-25 11:00:39.604000092,2017-07-25 11:03:39.992000103,35,resign,white,10+0,1754,1500,C50,Italian Game: Giuoco Pianissimo |  Normal,8
False,2017-07-25 10:55:46.631999969,2017-07-25 11:00:03.691999912,61,resign,white,8+2,1640,1500,C46,Three Knights Opening,5
False,2017-07-25 10:45:32.831000090,2017-07-25 10:55:33.493000031,86,resign,black,8+2,1500,1640,C50,Italian Game,5
False,2017-07-25 10:42:10.127000093,2017-07-25 10:44:30.790999889,20,resign,white,10+5,1500,1544,C41,Philidor Defense,5
False,2017-07-25 10:31:08.913000107,2017-07-25 10:41:53.676000118,89,resign,white,10+5,1544,1500,C30,King's Gambit Declined |  Classical Variation,4
False,2017-07-25 10:16:46.299999952,2017-07-25 10:30:13.584000111,47,resign,white,15+0,1978,1500,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
False,2017-07-24 18:20:01.776999950,2017-07-24 18:46:16.937999964,63,outoftime,white,15+7,1500,1493,C53,Italian Game: Bird's Attack,9
True,2017-09-03 23:37:43.128000020,2017-09-03 23:51:52.148000002,65,mate,white,10+0,1281,1196,A40,Queen's Pawn,1
True,2017-09-03 23:28:47.846999884,2017-09-03 23:37:34.023000002,51,resign,white,10+0,1416,1201,B10,Caro-Kann Defense,2
True,2017-09-03 23:25:57.378000021,2017-09-03 23:27:36.250000000,22,resign,black,10+0,1212,1218,E61,Indian Game: West Indian Defense,4
True,2017-09-03 23:17:16.680999994,2017-09-03 23:25:21.378999949,46,resign,black,10+0,1224,1222,D06,Queen's Gambit Refused: Marshall Defense,4
True,2017-09-03 22:44:29.622999907,2017-09-03 22:55:59.578000069,61,resign,white,10+0,1547,1227,B10,Caro-Kann Defense,2
True,2017-09-03 22:37:39.776000023,2017-09-03 22:44:09.460000038,36,resign,black,10+0,1565,1207,B12,Caro-Kann Defense: Advance Variation,5
True,2017-09-03 22:18:36.313999891,2017-09-03 22:37:24.911000013,133,resign,black,10+0,1208,1871,D30,Queen's Gambit Declined,4
True,2017-09-03 00:26:54.346999884,2017-09-03 00:43:01.984999895,65,outoftime,white,10+0,1099,1222,A45,Paleface Attack,3
True,2017-08-28 03:44:14.125999928,2017-08-28 03:54:44.943000078,59,resign,white,10+0,1397,1228,B10,Caro-Kann Defense,2
True,2017-08-28 03:37:54.066999911,2017-08-28 03:43:39.157000065,28,resign,white,10+0,1219,1162,A40,Horwitz Defense,2
True,2017-08-28 03:21:42.686000109,2017-08-28 03:37:47.931999922,53,outoftime,white,10+0,1406,1224,B15,Caro-Kann Defense: Alekhine Gambit,9
True,2017-08-27 21:08:52.976999998,2017-08-27 21:26:54.562999964,55,outoftime,white,10+0,1317,1233,B10,Caro-Kann Defense,2
True,2017-08-27 21:01:58.237999916,2017-08-27 21:08:02.477999926,36,mate,black,10+0,1281,1220,B10,Caro-Kann Defense,2
True,2017-08-27 20:43:04.959000111,2017-08-27 21:01:48.549000025,64,outoftime,black,10+0,1232,1198,D11,Slav Defense: Quiet Variation,7
